    A       B       C     b_limite       Volumen           Area Superficial
  -1.700  -0.400   1.200    2.0800               NaN     -1.546606E+00
  -1.700  -0.400   1.300    2.1400               NaN     -2.159123E+00
  -1.700  -0.400   1.400    2.2020               NaN     -2.957211E+00
  -1.700  -0.400   1.500    2.2660               NaN     -3.997427E+00
  -1.700  -0.400   1.600    2.3340               NaN     -5.386779E+00
  -1.700  -0.400   1.700    2.4040      1.012416E+00     -7.512202E+00
  -1.700  -0.400   1.800    2.4740      1.558359E+00     -9.853342E+00
  -1.700  -0.400   1.900    2.5480      2.174738E+00     -1.183578E+01
  -1.700  -0.400   2.000    2.6240      2.865749E+00     -1.377018E+01
  -1.700  -0.400   2.100    2.7000      3.635578E+00     -1.571135E+01
  -1.700  -0.400   2.200    2.7800      4.488395E+00     -1.769480E+01
  -1.700  -0.400   2.300    2.8600      5.428349E+00     -1.972540E+01
  -1.700  -0.400   2.400    2.9400      6.459582E+00     -2.181138E+01
  -1.700  -0.400   2.500    3.0220      7.586217E+00     -2.396440E+01
  -1.700  -0.400   2.600    3.1060      8.812379E+00     -2.618930E+01
  -1.700  -0.400   2.700    3.1900      1.014217E+01     -2.848276E+01
  -1.700  -0.400   2.800    3.2740      1.157966E+01     -3.084665E+01
  -1.700  -0.400   2.900    3.3600      1.312900E+01     -3.329040E+01
  -1.700  -0.400   3.000    3.4480      1.479421E+01     -3.581630E+01
  -1.700  -0.300  -2.000    2.6240      1.611984E+00     -1.023537E+01
  -1.700  -0.300  -1.900    2.5480      1.223289E+00     -8.797594E+00
  -1.700  -0.300  -1.800    2.4740      8.765774E-01     -7.318464E+00
  -1.700  -0.300  -1.700    2.4040      5.694841E-01     -5.557117E+00
  -1.700  -0.300  -1.600    2.3340               NaN     -3.969618E+00
  -1.700  -0.300  -1.500    2.2660               NaN     -2.941116E+00
  -1.700  -0.300  -1.400    2.2020               NaN     -2.173265E+00
  -1.700  -0.300  -1.300    2.1400               NaN     -1.585583E+00
  -1.700  -0.300  -1.200    2.0800               NaN     -1.135277E+00
  -1.700  -0.300  -1.100    2.0240               NaN     -7.936195E-01
  -1.700  -0.300  -1.000    1.9720               NaN     -5.384914E-01
  -1.700  -0.300  -0.900    1.9220               NaN     -3.510105E-01
  -1.700  -0.300  -0.800    1.8780               NaN     -2.185193E-01
  -1.700  -0.300  -0.700    1.8380               NaN     -1.276875E-01
  -1.700  -0.300  -0.600    1.8020               NaN     -6.883444E-02
  -1.700  -0.300  -0.500    1.7720               NaN     -3.323350E-02
  -1.700  -0.300  -0.400    1.7460               NaN     -1.356319E-02
  -1.700  -0.300  -0.300    1.7260               NaN     -4.279589E-03
  -1.700  -0.300  -0.200    1.7100               NaN     -8.127420E-04
  -1.700  -0.300  -0.100    1.7020               NaN     -4.326947E-05
  -1.700  -0.300   0.000    1.6980               NaN      0.000000E+00
  -1.700  -0.300   0.100    1.7020               NaN     -4.326947E-05
  -1.700  -0.300   0.200    1.7100               NaN     -8.127420E-04
  -1.700  -0.300   0.300    1.7260               NaN     -4.279589E-03
  -1.700  -0.300   0.400    1.7460               NaN     -1.356322E-02
  -1.700  -0.300   0.500    1.7720               NaN     -3.323353E-02
  -1.700  -0.300   0.600    1.8020               NaN     -6.883446E-02
  -1.700  -0.300   0.700    1.8380               NaN     -1.276875E-01
  -1.700  -0.300   0.800    1.8780               NaN     -2.185194E-01
  -1.700  -0.300   0.900    1.9220               NaN     -3.510106E-01
  -1.700  -0.300   1.000    1.9720               NaN     -5.384914E-01
  -1.700  -0.300   1.100    2.0240               NaN     -7.936195E-01
  -1.700  -0.300   1.200    2.0800               NaN     -1.135277E+00
  -1.700  -0.300   1.300    2.1400               NaN     -1.585584E+00
  -1.700  -0.300   1.400    2.2020               NaN     -2.173265E+00
  -1.700  -0.300   1.500    2.2660               NaN     -2.941116E+00
  -1.700  -0.300   1.600    2.3340               NaN     -3.969618E+00
  -1.700  -0.300   1.700    2.4040      5.694841E-01     -5.557117E+00
  -1.700  -0.300   1.800    2.4740      8.765777E-01     -7.318466E+00
  -1.700  -0.300   1.900    2.5480      1.223289E+00     -8.797596E+00
  -1.700  -0.300   2.000    2.6240      1.611984E+00     -1.023537E+01
  -1.700  -0.300   2.100    2.7000      2.045011E+00     -1.167515E+01
  -1.700  -0.300   2.200    2.7800      2.524725E+00     -1.314239E+01
  -1.700  -0.300   2.300    2.8600      3.053449E+00     -1.464285E+01
  -1.700  -0.300   2.400    2.9400      3.633515E+00     -1.618302E+01
  -1.700  -0.300   2.500    3.0220      4.267246E+00     -1.777072E+01
  -1.700  -0.300   2.600    3.1060      4.956963E+00     -1.940961E+01
  -1.700  -0.300   2.700    3.1900      5.704963E+00     -2.109841E+01
  -1.700  -0.300   2.800    3.2740      6.513568E+00     -2.283869E+01
  -1.700  -0.300   2.900    3.3600      7.385052E+00     -2.463613E+01
  -1.700  -0.300   3.000    3.4480      8.321754E+00     -2.649239E+01
  -1.700  -0.200  -2.000    2.6240      7.164372E-01     -6.775710E+00
  -1.700  -0.200  -1.900    2.5480      5.436842E-01     -5.824097E+00
  -1.700  -0.200  -1.800    2.4740      3.895895E-01     -4.842278E+00
  -1.700  -0.200  -1.700    2.4040      2.531039E-01     -3.665650E+00
  -1.700  -0.200  -1.600    2.3340               NaN     -2.610113E+00
  -1.700  -0.200  -1.500    2.2660               NaN     -1.931258E+00
  -1.700  -0.200  -1.400    2.2020               NaN     -1.425622E+00
  -1.700  -0.200  -1.300    2.1400               NaN     -1.039461E+00
  -1.700  -0.200  -1.200    2.0800               NaN     -7.439876E-01
  -1.700  -0.200  -1.100    2.0240               NaN     -5.199283E-01
  -1.700  -0.200  -1.000    1.9720               NaN     -3.526337E-01
  -1.700  -0.200  -0.900    1.9220               NaN     -2.299155E-01
  -1.700  -0.200  -0.800    1.8780               NaN     -1.430810E-01
  -1.700  -0.200  -0.700    1.8380               NaN     -8.361933E-02
  -1.700  -0.200  -0.600    1.8020               NaN     -4.507038E-02
  -1.700  -0.200  -0.500    1.7720               NaN     -2.174537E-02
  -1.700  -0.200  -0.400    1.7460               NaN     -8.883282E-03
  -1.700  -0.200  -0.300    1.7260               NaN     -2.804813E-03
  -1.700  -0.200  -0.200    1.7100               NaN     -5.347999E-04
  -1.700  -0.200  -0.100    1.7020               NaN     -2.867185E-05
  -1.700  -0.200   0.000    1.6980               NaN      0.000000E+00
  -1.700  -0.200   0.100    1.7020               NaN     -2.867185E-05
  -1.700  -0.200   0.200    1.7100               NaN     -5.347999E-04
  -1.700  -0.200   0.300    1.7260               NaN     -2.804813E-03
  -1.700  -0.200   0.400    1.7460               NaN     -8.883299E-03
  -1.700  -0.200   0.500    1.7720               NaN     -2.174539E-02
  -1.700  -0.200   0.600    1.8020               NaN     -4.507040E-02
  -1.700  -0.200   0.700    1.8380               NaN     -8.361936E-02
  -1.700  -0.200   0.800    1.8780               NaN     -1.430811E-01
  -1.700  -0.200   0.900    1.9220               NaN     -2.299155E-01
  -1.700  -0.200   1.000    1.9720               NaN     -3.526337E-01
  -1.700  -0.200   1.100    2.0240               NaN     -5.199283E-01
  -1.700  -0.200   1.200    2.0800               NaN     -7.439876E-01
  -1.700  -0.200   1.300    2.1400               NaN     -1.039462E+00
  -1.700  -0.200   1.400    2.2020               NaN     -1.425623E+00
  -1.700  -0.200   1.500    2.2660               NaN     -1.931258E+00
  -1.700  -0.200   1.600    2.3340               NaN     -2.610113E+00
  -1.700  -0.200   1.700    2.4040      2.531039E-01     -3.665650E+00
  -1.700  -0.200   1.800    2.4740      3.895897E-01     -4.842280E+00
  -1.700  -0.200   1.900    2.5480      5.436844E-01     -5.824098E+00
  -1.700  -0.200   2.000    2.6240      7.164372E-01     -6.775710E+00
  -1.700  -0.200   2.100    2.7000      9.088944E-01     -7.727226E+00
  -1.700  -0.200   2.200    2.7800      1.122099E+00     -8.694732E+00
  -1.700  -0.200   2.300    2.8600      1.357087E+00     -9.683367E+00
  -1.700  -0.200   2.400    2.9400      1.614895E+00     -1.069767E+01
  -1.700  -0.200   2.500    3.0220      1.896554E+00     -1.174217E+01
  -1.700  -0.200   2.600    3.1060      2.203094E+00     -1.281927E+01
  -1.700  -0.200   2.700    3.1900      2.535542E+00     -1.392897E+01
  -1.700  -0.200   2.800    3.2740      2.894915E+00     -1.507238E+01
  -1.700  -0.200   2.900    3.3600      3.282250E+00     -1.625237E+01
  -1.700  -0.200   3.000    3.4480      3.698553E+00     -1.746992E+01
  -1.700  -0.100  -2.000    2.6240      1.791093E-01     -3.372131E+00
  -1.700  -0.100  -1.900    2.5480      1.359210E-01     -2.898657E+00
  -1.700  -0.100  -1.800    2.4740      9.739736E-02     -2.409236E+00
  -1.700  -0.100  -1.700    2.4040      6.327596E-02     -1.820279E+00
  -1.700  -0.100  -1.600    2.3340               NaN     -1.293235E+00
  -1.700  -0.100  -1.500    2.2660               NaN     -9.559817E-01
  -1.700  -0.100  -1.400    2.2020               NaN     -7.051596E-01
  -1.700  -0.100  -1.300    2.1400               NaN     -5.139199E-01
  -1.700  -0.100  -1.200    2.0800               NaN     -3.677510E-01
  -1.700  -0.100  -1.100    2.0240               NaN     -2.569441E-01
  -1.700  -0.100  -1.000    1.9720               NaN     -1.742045E-01
  -1.700  -0.100  -0.900    1.9220               NaN     -1.136123E-01
  -1.700  -0.100  -0.800    1.8780               NaN     -7.068029E-02
  -1.700  -0.100  -0.700    1.8380               NaN     -4.131455E-02
  -1.700  -0.100  -0.600    1.8020               NaN     -2.226463E-02
  -1.700  -0.100  -0.500    1.7720               NaN     -1.073489E-02
  -1.700  -0.100  -0.400    1.7460               NaN     -4.389711E-03
  -1.700  -0.100  -0.300    1.7260               NaN     -1.386793E-03
  -1.700  -0.100  -0.200    1.7100               NaN     -2.651975E-04
  -1.700  -0.100  -0.100    1.7020               NaN     -1.428296E-05
  -1.700  -0.100   0.000    1.6980               NaN      0.000000E+00
  -1.700  -0.100   0.100    1.7020               NaN     -1.428296E-05
  -1.700  -0.100   0.200    1.7100               NaN     -2.651975E-04
  -1.700  -0.100   0.300    1.7260               NaN     -1.386793E-03
  -1.700  -0.100   0.400    1.7460               NaN     -4.389721E-03
  -1.700  -0.100   0.500    1.7720               NaN     -1.073490E-02
  -1.700  -0.100   0.600    1.8020               NaN     -2.226464E-02
  -1.700  -0.100   0.700    1.8380               NaN     -4.131457E-02
  -1.700  -0.100   0.800    1.8780               NaN     -7.068032E-02
  -1.700  -0.100   0.900    1.9220               NaN     -1.136123E-01
  -1.700  -0.100   1.000    1.9720               NaN     -1.742045E-01
  -1.700  -0.100   1.100    2.0240               NaN     -2.569441E-01
  -1.700  -0.100   1.200    2.0800               NaN     -3.677510E-01
  -1.700  -0.100   1.300    2.1400               NaN     -5.139200E-01
  -1.700  -0.100   1.400    2.2020               NaN     -7.051599E-01
  -1.700  -0.100   1.500    2.2660               NaN     -9.559817E-01
  -1.700  -0.100   1.600    2.3340               NaN     -1.293235E+00
  -1.700  -0.100   1.700    2.4040      6.327596E-02     -1.820279E+00
  -1.700  -0.100   1.800    2.4740      9.739741E-02     -2.409236E+00
  -1.700  -0.100   1.900    2.5480      1.359210E-01     -2.898657E+00
  -1.700  -0.100   2.000    2.6240      1.791093E-01     -3.372131E+00
  -1.700  -0.100   2.100    2.7000      2.272235E-01     -3.845175E+00
  -1.700  -0.100   2.200    2.7800      2.805246E-01     -4.325353E+00
  -1.700  -0.100   2.300    2.8600      3.392717E-01     -4.815837E+00
  -1.700  -0.100   2.400    2.9400      4.037237E-01     -5.318950E+00
  -1.700  -0.100   2.500    3.0220      4.741384E-01     -5.836637E+00
  -1.700  -0.100   2.600    3.1060      5.507735E-01     -6.370071E+00
  -1.700  -0.100   2.700    3.1900      6.338853E-01     -6.919625E+00
  -1.700  -0.100   2.800    3.2740      7.237284E-01     -7.485915E+00
  -1.700  -0.100   2.900    3.3600      8.205624E-01     -8.069899E+00
  -1.700  -0.100   3.000    3.4480      9.246380E-01     -8.672029E+00
  -1.700   0.000  -2.000    2.6240      1.590809E-14      1.003277E-06
  -1.700   0.000  -1.900    2.5480      1.207222E-14      8.624312E-07
  -1.700   0.000  -1.800    2.4740      8.650624E-15      7.167439E-07
  -1.700   0.000  -1.700    2.4040      5.620042E-15      5.411553E-07
  -1.700   0.000  -1.600    2.3340               NaN      3.841466E-07
  -1.700   0.000  -1.500    2.2660               NaN      2.838699E-07
  -1.700   0.000  -1.400    2.2020               NaN      2.093226E-07
  -1.700   0.000  -1.300    2.1400               NaN      1.525274E-07
  -1.700   0.000  -1.200    2.0800               NaN      1.091395E-07
  -1.700   0.000  -1.100    2.0240               NaN      7.624892E-08
  -1.700   0.000  -1.000    1.9720               NaN      5.168452E-08
  -1.700   0.000  -0.900    1.9220               NaN      3.371475E-08
  -1.700   0.000  -0.800    1.8780               NaN      2.096973E-08
  -1.700   0.000  -0.700    1.8380               NaN      1.225969E-08
  -1.700   0.000  -0.600    1.8020               NaN      6.606118E-09
  -1.700   0.000  -0.500    1.7720               NaN      3.183553E-09
  -1.700   0.000  -0.400    1.7460               NaN      1.302737E-09
  -1.700   0.000  -0.300    1.7260               NaN      4.116593E-10
  -1.700   0.000  -0.200    1.7100               NaN      7.881067E-11
  -1.700   0.000  -0.100    1.7020               NaN      4.251362E-12
  -1.700   0.000   0.000    1.6980               NaN      0.000000E+00
  -1.700   0.000   0.100    1.7020               NaN      4.251362E-12
  -1.700   0.000   0.200    1.7100               NaN      7.881067E-11
  -1.700   0.000   0.300    1.7260               NaN      4.116593E-10
  -1.700   0.000   0.400    1.7460               NaN      1.302740E-09
  -1.700   0.000   0.500    1.7720               NaN      3.183556E-09
  -1.700   0.000   0.600    1.8020               NaN      6.606121E-09
  -1.700   0.000   0.700    1.8380               NaN      1.225969E-08
  -1.700   0.000   0.800    1.8780               NaN      2.096973E-08
  -1.700   0.000   0.900    1.9220               NaN      3.371476E-08
  -1.700   0.000   1.000    1.9720               NaN      5.168452E-08
  -1.700   0.000   1.100    2.0240               NaN      7.624892E-08
  -1.700   0.000   1.200    2.0800               NaN      1.091395E-07
  -1.700   0.000   1.300    2.1400               NaN      1.525274E-07
  -1.700   0.000   1.400    2.2020               NaN      2.093227E-07
  -1.700   0.000   1.500    2.2660               NaN      2.838699E-07
  -1.700   0.000   1.600    2.3340               NaN      3.841466E-07
  -1.700   0.000   1.700    2.4040      5.620042E-15      5.411553E-07
  -1.700   0.000   1.800    2.4740      8.650627E-15      7.167441E-07
  -1.700   0.000   1.900    2.5480      1.207222E-14      8.624316E-07
  -1.700   0.000   2.000    2.6240      1.590809E-14      1.003277E-06
  -1.700   0.000   2.100    2.7000      2.018150E-14      1.143970E-06
  -1.700   0.000   2.200    2.7800      2.491562E-14      1.286665E-06
  -1.700   0.000   2.300    2.8600      3.013341E-14      1.432419E-06
  -1.700   0.000   2.400    2.9400      3.585789E-14      1.581946E-06
  -1.700   0.000   2.500    3.0220      4.211195E-14      1.735739E-06
  -1.700   0.000   2.600    3.1060      4.891853E-14      1.894142E-06
  -1.700   0.000   2.700    3.1900      5.630032E-14      2.057357E-06
  -1.700   0.000   2.800    3.2740      6.428012E-14      2.225566E-06
  -1.700   0.000   2.900    3.3600      7.288051E-14      2.398955E-06
  -1.700   0.000   3.000    3.4480      8.212449E-14      2.577638E-06
  -1.700   0.100  -2.000    2.6240      1.791095E-01      3.372133E+00
  -1.700   0.100  -1.900    2.5480      1.359211E-01      2.898658E+00
  -1.700   0.100  -1.800    2.4740      9.739750E-02      2.409237E+00
  -1.700   0.100  -1.700    2.4040      6.327604E-02      1.820280E+00
  -1.700   0.100  -1.600    2.3340               NaN      1.293236E+00
  -1.700   0.100  -1.500    2.2660               NaN      9.559821E-01
  -1.700   0.100  -1.400    2.2020               NaN      7.051600E-01
  -1.700   0.100  -1.300    2.1400               NaN      5.139201E-01
  -1.700   0.100  -1.200    2.0800               NaN      3.677512E-01
  -1.700   0.100  -1.100    2.0240               NaN      2.569443E-01
  -1.700   0.100  -1.000    1.9720               NaN      1.742046E-01
  -1.700   0.100  -0.900    1.9220               NaN      1.136124E-01
  -1.700   0.100  -0.800    1.8780               NaN      7.068033E-02
  -1.700   0.100  -0.700    1.8380               NaN      4.131457E-02
  -1.700   0.100  -0.600    1.8020               NaN      2.226464E-02
  -1.700   0.100  -0.500    1.7720               NaN      1.073490E-02
  -1.700   0.100  -0.400    1.7460               NaN      4.389714E-03
  -1.700   0.100  -0.300    1.7260               NaN      1.386794E-03
  -1.700   0.100  -0.200    1.7100               NaN      2.651977E-04
  -1.700   0.100  -0.100    1.7020               NaN      1.428297E-05
  -1.700   0.100   0.000    1.6980               NaN      0.000000E+00
  -1.700   0.100   0.100    1.7020               NaN      1.428297E-05
  -1.700   0.100   0.200    1.7100               NaN      2.651977E-04
  -1.700   0.100   0.300    1.7260               NaN      1.386794E-03
  -1.700   0.100   0.400    1.7460               NaN      4.389723E-03
  -1.700   0.100   0.500    1.7720               NaN      1.073491E-02
  -1.700   0.100   0.600    1.8020               NaN      2.226465E-02
  -1.700   0.100   0.700    1.8380               NaN      4.131459E-02
  -1.700   0.100   0.800    1.8780               NaN      7.068035E-02
  -1.700   0.100   0.900    1.9220               NaN      1.136124E-01
  -1.700   0.100   1.000    1.9720               NaN      1.742046E-01
  -1.700   0.100   1.100    2.0240               NaN      2.569443E-01
  -1.700   0.100   1.200    2.0800               NaN      3.677512E-01
  -1.700   0.100   1.300    2.1400               NaN      5.139204E-01
  -1.700   0.100   1.400    2.2020               NaN      7.051603E-01
  -1.700   0.100   1.500    2.2660               NaN      9.559821E-01
  -1.700   0.100   1.600    2.3340               NaN      1.293236E+00
  -1.700   0.100   1.700    2.4040      6.327604E-02      1.820280E+00
  -1.700   0.100   1.800    2.4740      9.739754E-02      2.409238E+00
  -1.700   0.100   1.900    2.5480      1.359212E-01      2.898659E+00
  -1.700   0.100   2.000    2.6240      1.791095E-01      3.372133E+00
  -1.700   0.100   2.100    2.7000      2.272239E-01      3.845177E+00
  -1.700   0.100   2.200    2.7800      2.805249E-01      4.325356E+00
  -1.700   0.100   2.300    2.8600      3.392722E-01      4.815840E+00
  -1.700   0.100   2.400    2.9400      4.037242E-01      5.318953E+00
  -1.700   0.100   2.500    3.0220      4.741389E-01      5.836642E+00
  -1.700   0.100   2.600    3.1060      5.507740E-01      6.370075E+00
  -1.700   0.100   2.700    3.1900      6.338859E-01      6.919628E+00
  -1.700   0.100   2.800    3.2740      7.237293E-01      7.485919E+00
  -1.700   0.100   2.900    3.3600      8.205632E-01      8.069905E+00
  -1.700   0.100   3.000    3.4480      9.246392E-01      8.672032E+00
  -1.700   0.200  -2.000    2.6240      7.164377E-01      6.775713E+00
  -1.700   0.200  -1.900    2.5480      5.436844E-01      5.824099E+00
  -1.700   0.200  -1.800    2.4740      3.895898E-01      4.842280E+00
  -1.700   0.200  -1.700    2.4040      2.531041E-01      3.665652E+00
  -1.700   0.200  -1.600    2.3340               NaN      2.610114E+00
  -1.700   0.200  -1.500    2.2660               NaN      1.931259E+00
  -1.700   0.200  -1.400    2.2020               NaN      1.425623E+00
  -1.700   0.200  -1.300    2.1400               NaN      1.039461E+00
  -1.700   0.200  -1.200    2.0800               NaN      7.439878E-01
  -1.700   0.200  -1.100    2.0240               NaN      5.199285E-01
  -1.700   0.200  -1.000    1.9720               NaN      3.526338E-01
  -1.700   0.200  -0.900    1.9220               NaN      2.299156E-01
  -1.700   0.200  -0.800    1.8780               NaN      1.430810E-01
  -1.700   0.200  -0.700    1.8380               NaN      8.361936E-02
  -1.700   0.200  -0.600    1.8020               NaN      4.507039E-02
  -1.700   0.200  -0.500    1.7720               NaN      2.174537E-02
  -1.700   0.200  -0.400    1.7460               NaN      8.883285E-03
  -1.700   0.200  -0.300    1.7260               NaN      2.804813E-03
  -1.700   0.200  -0.200    1.7100               NaN      5.348001E-04
  -1.700   0.200  -0.100    1.7020               NaN      2.867186E-05
  -1.700   0.200   0.000    1.6980               NaN      0.000000E+00
  -1.700   0.200   0.100    1.7020               NaN      2.867186E-05
  -1.700   0.200   0.200    1.7100               NaN      5.348001E-04
  -1.700   0.200   0.300    1.7260               NaN      2.804813E-03
  -1.700   0.200   0.400    1.7460               NaN      8.883304E-03
  -1.700   0.200   0.500    1.7720               NaN      2.174539E-02
  -1.700   0.200   0.600    1.8020               NaN      4.507041E-02
  -1.700   0.200   0.700    1.8380               NaN      8.361938E-02
  -1.700   0.200   0.800    1.8780               NaN      1.430811E-01
  -1.700   0.200   0.900    1.9220               NaN      2.299156E-01
  -1.700   0.200   1.000    1.9720               NaN      3.526338E-01
  -1.700   0.200   1.100    2.0240               NaN      5.199285E-01
  -1.700   0.200   1.200    2.0800               NaN      7.439878E-01
  -1.700   0.200   1.300    2.1400               NaN      1.039462E+00
  -1.700   0.200   1.400    2.2020               NaN      1.425623E+00
  -1.700   0.200   1.500    2.2660               NaN      1.931259E+00
  -1.700   0.200   1.600    2.3340               NaN      2.610114E+00
  -1.700   0.200   1.700    2.4040      2.531041E-01      3.665652E+00
  -1.700   0.200   1.800    2.4740      3.895900E-01      4.842281E+00
  -1.700   0.200   1.900    2.5480      5.436845E-01      5.824100E+00
  -1.700   0.200   2.000    2.6240      7.164377E-01      6.775713E+00
  -1.700   0.200   2.100    2.7000      9.088951E-01      7.727228E+00
  -1.700   0.200   2.200    2.7800      1.122099E+00      8.694733E+00
  -1.700   0.200   2.300    2.8600      1.357088E+00      9.683369E+00
  -1.700   0.200   2.400    2.9400      1.614896E+00      1.069767E+01
  -1.700   0.200   2.500    3.0220      1.896555E+00      1.174217E+01
  -1.700   0.200   2.600    3.1060      2.203096E+00      1.281927E+01
  -1.700   0.200   2.700    3.1900      2.535543E+00      1.392897E+01
  -1.700   0.200   2.800    3.2740      2.894916E+00      1.507238E+01
  -1.700   0.200   2.900    3.3600      3.282252E+00      1.625237E+01
  -1.700   0.200   3.000    3.4480      3.698555E+00      1.746993E+01
  -1.700   0.300  -2.000    2.6240      1.611985E+00      1.023537E+01
  -1.700   0.300  -1.900    2.5480      1.223289E+00      8.797596E+00
  -1.700   0.300  -1.800    2.4740      8.765778E-01      7.318466E+00
  -1.700   0.300  -1.700    2.4040      5.694844E-01      5.557118E+00
  -1.700   0.300  -1.600    2.3340               NaN      3.969619E+00
  -1.700   0.300  -1.500    2.2660               NaN      2.941116E+00
  -1.700   0.300  -1.400    2.2020               NaN      2.173265E+00
  -1.700   0.300  -1.300    2.1400               NaN      1.585583E+00
  -1.700   0.300  -1.200    2.0800               NaN      1.135277E+00
  -1.700   0.300  -1.100    2.0240               NaN      7.936196E-01
  -1.700   0.300  -1.000    1.9720               NaN      5.384915E-01
  -1.700   0.300  -0.900    1.9220               NaN      3.510106E-01
  -1.700   0.300  -0.800    1.8780               NaN      2.185194E-01
  -1.700   0.300  -0.700    1.8380               NaN      1.276875E-01
  -1.700   0.300  -0.600    1.8020               NaN      6.883445E-02
  -1.700   0.300  -0.500    1.7720               NaN      3.323351E-02
  -1.700   0.300  -0.400    1.7460               NaN      1.356320E-02
  -1.700   0.300  -0.300    1.7260               NaN      4.279589E-03
  -1.700   0.300  -0.200    1.7100               NaN      8.127422E-04
  -1.700   0.300  -0.100    1.7020               NaN      4.326947E-05
  -1.700   0.300   0.000    1.6980               NaN      0.000000E+00
  -1.700   0.300   0.100    1.7020               NaN      4.326947E-05
  -1.700   0.300   0.200    1.7100               NaN      8.127422E-04
  -1.700   0.300   0.300    1.7260               NaN      4.279589E-03
  -1.700   0.300   0.400    1.7460               NaN      1.356322E-02
  -1.700   0.300   0.500    1.7720               NaN      3.323353E-02
  -1.700   0.300   0.600    1.8020               NaN      6.883448E-02
  -1.700   0.300   0.700    1.8380               NaN      1.276875E-01
  -1.700   0.300   0.800    1.8780               NaN      2.185194E-01
  -1.700   0.300   0.900    1.9220               NaN      3.510107E-01
  -1.700   0.300   1.000    1.9720               NaN      5.384915E-01
  -1.700   0.300   1.100    2.0240               NaN      7.936196E-01
  -1.700   0.300   1.200    2.0800               NaN      1.135277E+00
  -1.700   0.300   1.300    2.1400               NaN      1.585584E+00
  -1.700   0.300   1.400    2.2020               NaN      2.173266E+00
  -1.700   0.300   1.500    2.2660               NaN      2.941116E+00
  -1.700   0.300   1.600    2.3340               NaN      3.969619E+00
  -1.700   0.300   1.700    2.4040      5.694844E-01      5.557118E+00
  -1.700   0.300   1.800    2.4740      8.765781E-01      7.318469E+00
  -1.700   0.300   1.900    2.5480      1.223289E+00      8.797598E+00
  -1.700   0.300   2.000    2.6240      1.611985E+00      1.023537E+01
  -1.700   0.300   2.100    2.7000      2.045012E+00      1.167515E+01
  -1.700   0.300   2.200    2.7800      2.524725E+00      1.314239E+01
  -1.700   0.300   2.300    2.8600      3.053450E+00      1.464286E+01
  -1.700   0.300   2.400    2.9400      3.633517E+00      1.618302E+01
  -1.700   0.300   2.500    3.0220      4.267249E+00      1.777073E+01
  -1.700   0.300   2.600    3.1060      4.956965E+00      1.940961E+01
  -1.700   0.300   2.700    3.1900      5.704966E+00      2.109841E+01
  -1.700   0.300   2.800    3.2740      6.513570E+00      2.283869E+01
  -1.700   0.300   2.900    3.3600      7.385055E+00      2.463613E+01
  -1.700   0.300   3.000    3.4480      8.321757E+00      2.649240E+01
  -1.700   0.400  -2.000    2.6240      2.865750E+00      1.377018E+01
  -1.700   0.400  -1.900    2.5480      2.174737E+00      1.183578E+01
  -1.700   0.400  -1.800    2.4740      1.558359E+00      9.853340E+00
  -1.700   0.400  -1.700    2.4040      1.012416E+00      7.512203E+00
  -1.700   0.400  -1.600    2.3340               NaN      5.386780E+00
  -1.700   0.400  -1.500    2.2660               NaN      3.997428E+00
  -1.700   0.400  -1.400    2.2020               NaN      2.957211E+00
  -1.700   0.400  -1.300    2.1400               NaN      2.159123E+00
  -1.700   0.400  -1.200    2.0800               NaN      1.546607E+00
  -1.700   0.400  -1.100    2.0240               NaN      1.081554E+00
  -1.700   0.400  -1.000    1.9720               NaN      7.342002E-01
  -1.700   0.400  -0.900    1.9220               NaN      4.784887E-01
  -1.700   0.400  -0.800    1.8780               NaN      2.979904E-01
  -1.700   0.400  -0.700    1.8380               NaN      1.741029E-01
  -1.700   0.400  -0.600    1.8020               NaN      9.387194E-02
  -1.700   0.400  -0.500    1.7720               NaN      4.535135E-02
  -1.700   0.400  -0.400    1.7460               NaN      1.849180E-02
  -1.700   0.400  -0.300    1.7260               NaN      5.830785E-03
  -1.700   0.400  -0.200    1.7100               NaN      1.102299E-03
  -1.700   0.400  -0.100    1.7020               NaN      5.817290E-05
  -1.700   0.400   0.000    1.6980               NaN      0.000000E+00
  -1.700   0.400   0.100    1.7020               NaN      5.817290E-05
  -1.700   0.400   0.200    1.7100               NaN      1.102299E-03
  -1.700   0.400   0.300    1.7260               NaN      5.830785E-03
  -1.700   0.400   0.400    1.7460               NaN      1.849184E-02
  -1.700   0.400   0.500    1.7720               NaN      4.535138E-02
  -1.700   0.400   0.600    1.8020               NaN      9.387197E-02
  -1.700   0.400   0.700    1.8380               NaN      1.741029E-01
  -1.700   0.400   0.800    1.8780               NaN      2.979904E-01
  -1.700   0.400   0.900    1.9220               NaN      4.784888E-01
  -1.700   0.400   1.000    1.9720               NaN      7.342002E-01
  -1.700   0.400   1.100    2.0240               NaN      1.081554E+00
  -1.700   0.400   1.200    2.0800               NaN      1.546607E+00
  -1.700   0.400   1.300    2.1400               NaN      2.159123E+00
  -1.700   0.400   1.400    2.2020               NaN      2.957212E+00
  -1.700   0.400   1.500    2.2660               NaN      3.997428E+00
  -1.700   0.400   1.600    2.3340               NaN      5.386780E+00
  -1.700   0.400   1.700    2.4040      1.012416E+00      7.512203E+00
  -1.700   0.400   1.800    2.4740      1.558360E+00      9.853343E+00
